name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
cupertino,2024-05-21,79.5,52,64.7,79.5,52,64.7,47.8,57.5,0,0,0,,0,0,25.4,17.1,345.9,1014.2,1.7,8.2,325.3,28.2,10,10,2024-05-21T05:54:28,2024-05-21T20:15:39,0.44,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-22,74.7,54.4,63.7,74.7,54.4,63.7,49.7,61.9,0,0,0,,0,0,25.3,16.2,341,1013.8,0.4,8.3,319.4,27.5,10,10,2024-05-22T05:53:50,2024-05-22T20:16:26,0.47,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-23,71.7,52.5,61.5,71.7,52.5,61.5,46.1,58.8,0,0,0,,0,0,24.2,17.2,340.7,1013.1,11.2,8,325.7,28.2,10,10,2024-05-23T05:53:13,2024-05-23T20:17:12,0.5,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-24,64.1,52.5,58.3,64.1,52.5,58.3,45.9,64.1,0,0,0,,0,0,24.2,15.4,255.7,1013.5,42.2,8.7,325.4,28.2,10,10,2024-05-24T05:52:38,2024-05-24T20:17:58,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-25,66.1,53.5,59.5,66.1,53.5,59.5,47.5,64.9,0,0,0,,0,0,25.3,14.9,298.8,1016.2,63.6,9.6,227.2,19.5,9,10,2024-05-25T05:52:05,2024-05-25T20:18:43,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-26,72.8,49.2,60.5,72.8,48.6,60.5,47.3,62.9,0,0,0,,0,0,16.1,15.9,338.9,1017,3.5,9,327,28.3,10,10,2024-05-26T05:51:34,2024-05-26T20:19:28,0.62,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-27,69.5,52.5,60.1,69.5,52.5,60.1,50.1,70.5,0,0,0,,0,0,13.9,15,345.2,1017.1,11.8,8.5,327.9,28.4,10,10,2024-05-27T05:51:04,2024-05-27T20:20:11,0.65,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-28,73.9,54.9,62.9,73.9,54.9,62.9,48.9,62.4,0,0,0,,0,0,22.7,15.9,348,1018.1,43.1,9.1,306.2,26.5,9,10,2024-05-28T05:50:36,2024-05-28T20:20:54,0.69,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,E8945,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-29,79.4,55.2,66.2,79.4,55.2,66.2,48.8,55.4,0,0,0,,0,0,27.7,19,338.3,1018,9.1,8.4,310.2,26.7,10,10,2024-05-29T05:50:09,2024-05-29T20:21:36,0.72,Clear,Clear conditions throughout the day.,clear-day,"72585093228,E8945,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-30,83,57.1,69.5,81.5,57.1,69.3,50.7,53.8,0,0,0,,0,0,26.4,11.5,330,1014.1,10.3,8.7,335.4,28.7,10,10,2024-05-30T05:49:45,2024-05-30T20:22:17,0.75,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-05-31,82.1,59.5,68.9,81.3,59.5,68.9,52.3,56.6,0,0,0,,0,0,24.2,16,338.2,1011,0.6,8.4,328.5,28.4,10,10,2024-05-31T05:49:22,2024-05-31T20:22:57,0.79,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-01,71.5,54.4,63,71.5,54.4,63,49.7,63.4,0,0,0,,0,0,24.6,15.4,345.8,1013.2,14.5,8.5,329.4,28.7,10,10,2024-06-01T05:49:01,2024-06-01T20:23:36,0.83,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-02,70.9,58,64.2,70.9,58,64.2,54,69.9,0,0,0,,0,0,25.3,18.2,342.4,1014.8,28.3,9.9,323,27.9,10,10,2024-06-02T05:48:42,2024-06-02T20:24:14,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-03,75.3,59.5,66.1,75.3,59.5,66.1,55.8,70.4,0,0,0,,0,0,28.5,15.6,341.8,1015.4,55.7,9.9,213.5,18.5,8,10,2024-06-03T05:48:24,2024-06-03T20:24:51,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-04,84.7,57.5,70.3,83.5,57.5,70.2,53.8,57.6,0,0,0,,0,0,25.3,16.4,339.3,1013,4,9.4,325,27.7,10,10,2024-06-04T05:48:08,2024-06-04T20:25:27,0.94,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-05,87.2,64.7,75.7,85.8,64.7,75.4,57.4,55.4,0,0,0,,0,0,13.9,14.2,327.5,1010.8,7.3,9,328,28,9,10,2024-06-05T05:47:54,2024-06-05T20:26:01,0.97,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-06,75.8,61.7,67.8,75.8,61.7,67.8,55.8,66.2,0,0,0,,0,0,20.8,16.1,329.4,1010.1,0.6,6.9,324.8,27.8,10,10,2024-06-06T05:47:42,2024-06-06T20:26:35,0,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-07,76.7,57.1,66,76.7,57.1,66,54.2,66.9,0,0,0,,0,0,15,15,343.8,1010.1,10.1,7.2,332.4,28.8,10,10,2024-06-07T05:47:32,2024-06-07T20:27:07,0.04,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-08,73.9,57.1,65.2,73.9,57.1,65.2,50.8,61.1,0,0,0,,0,0,24.2,15.6,356,1012.2,33.4,8.9,310,26.6,10,10,2024-06-08T05:47:23,2024-06-08T20:27:38,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-09,74.2,57.6,64.3,74.2,57.6,64.3,50.8,62.8,0,0,0,,0,0,25.3,17.3,341.9,1013.6,14.1,9.1,325.5,28.1,10,10,2024-06-09T05:47:16,2024-06-09T20:28:08,0.11,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-10,78.1,57.1,65.5,78.1,57.1,65.5,53.6,67,0,0,0,,0,0,13.9,13.8,335.6,1013.5,31.9,9.2,326.5,28,10,10,2024-06-10T05:47:11,2024-06-10T20:28:36,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-11,88.4,58.1,72,87.4,58.1,71.8,55.5,59.4,0,0,0,,0,0,15,11.7,322.5,1011.2,8.2,8.8,326,28.3,10,10,2024-06-11T05:47:08,2024-06-11T20:29:03,0.17,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-12,78.6,60.9,68.9,78.6,60.9,68.9,54.6,61.7,0,0,0,,0,0,23.8,14.3,305.2,1011.3,1.1,7.9,330.3,28.8,10,10,2024-06-12T05:47:06,2024-06-12T20:29:29,0.2,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-13,72.3,56.7,64,72.3,56.7,64,52.2,66.3,0,0,0,,0,0,24.2,16.1,343.8,1014.1,10.2,9.2,332.7,28.8,10,10,2024-06-13T05:47:06,2024-06-13T20:29:53,0.25,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-14,76.1,53,64.7,76.1,53,64.7,47.9,57.3,0,0,0,,0,0,23,16.5,341.9,1016.8,6.6,8.9,333,28.7,10,10,2024-06-14T05:47:08,2024-06-14T20:30:16,0.27,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-15,78.6,55.7,65.5,78.6,55.7,65.5,46.8,52.6,0,0,0,,0,0,32.2,19,346.3,1015.6,5.3,9.3,335.8,28.9,10,10,2024-06-15T05:47:11,2024-06-15T20:30:37,0.3,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-16,78.7,56.1,66.1,78.7,56.1,66.1,45.7,51.7,0,0,0,,0,0,28.6,19.2,339.8,1012.2,7.5,8.9,333.4,28.8,10,10,2024-06-16T05:47:17,2024-06-16T20:30:57,0.33,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-17,81.2,56.2,68.4,79.3,56.2,68.2,42.3,42.4,0,0,0,,0,0,26.8,18,328.5,1011.4,14.9,9.7,339.8,29.4,10,10,2024-06-17T05:47:23,2024-06-17T20:31:15,0.36,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-18,82.6,58.1,69.3,80.5,58.1,69,45.7,44.4,0,0,0,,0,0,24.1,19.9,342.9,1009.6,35.3,9.4,303.8,26.4,10,10,2024-06-18T05:47:32,2024-06-18T20:31:32,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-19,69.1,55.3,61.3,69.1,55.3,61.3,49,64.8,0,0,0,,0,0,21.9,17.8,335.9,1012.1,26.2,9.4,321.7,27.9,9,10,2024-06-19T05:47:42,2024-06-19T20:31:47,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-20,68.7,55.7,61,68.7,55.7,61,50,67.8,0,0,0,,0,0,20.8,15.5,345,1011.9,58.3,9.7,327.3,28.4,10,10,2024-06-20T05:47:54,2024-06-20T20:32:00,0.46,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-21,78.1,56.2,64,78.1,56.2,64,52,66.6,0,0,0,,0,0,13.9,14.4,331.4,1009.7,36.8,9.9,326.9,28.2,10,10,2024-06-21T05:48:07,2024-06-21T20:32:12,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-22,85.7,57.5,70,84.2,57.5,69.8,54.9,61.7,0,0,0,,0,0,12.8,11.6,328.5,1009.1,16.7,9.7,330,28.6,10,10,2024-06-22T05:48:22,2024-06-22T20:32:22,0.53,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-23,80.1,60.4,70.1,80.4,60.4,70.1,56.3,63.2,0,0,0,,0,0,16.1,13.8,328.3,1011.1,2.5,9.5,333,28.8,10,10,2024-06-23T05:48:38,2024-06-23T20:32:30,0.56,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-24,81.5,60.8,71.1,81.1,60.8,71.1,54.9,59.1,0,0,0,,0,0,12.8,10.1,326,1012,23.5,9.6,327.2,28.1,10,10,2024-06-24T05:48:56,2024-06-24T20:32:37,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-25,83.4,62.3,71.2,82.4,62.3,71.2,54.8,57.7,0,0,0,,0,0,16.1,13.4,325.3,1012.2,37.3,9.8,241.7,20.8,10,10,2024-06-25T05:49:16,2024-06-25T20:32:42,0.63,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-26,71.8,58.1,64.2,71.8,58.1,64.2,53,67.7,0,0,0,,0,0,23,17.6,340.8,1016.1,31.1,9.9,323.4,27.8,9,10,2024-06-26T05:49:36,2024-06-26T20:32:45,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-27,74.8,56.2,65.5,74.8,56.2,65.5,51.4,61.7,0,0,0,,0,0,21.9,17.3,342,1013.3,8.9,9.9,335.6,29.2,10,10,2024-06-27T05:49:59,2024-06-27T20:32:47,0.71,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-28,80.9,57.5,68.3,80.7,57.5,68.2,52.9,60,0,0,0,,0,0,15,13.8,333.8,1009.1,1.7,9.4,330.7,28.6,10,10,2024-06-28T05:50:22,2024-06-28T20:32:47,0.75,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-29,81.9,58.4,69.2,81.2,58.4,69.2,53.8,59.5,0,0,0,,0,0,18.3,16.1,350.5,1011.2,8.2,9.5,329.8,28.4,10,10,2024-06-29T05:50:47,2024-06-29T20:32:45,0.78,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-06-30,83,63.5,71.8,82.6,63.5,71.7,55.4,57.8,0,0,0,,0,0,24.2,17.6,338.5,1014.1,3.3,9.8,330.4,28.5,10,10,2024-06-30T05:51:14,2024-06-30T20:32:41,0.81,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-01,86.1,60.5,71.2,85,60.5,71.1,56.3,61.6,0,0,0,,0,0,17.2,13.1,325.8,1012.2,0,9.7,333.3,28.7,10,10,2024-07-01T05:51:41,2024-07-01T20:32:35,0.85,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-02,97.1,64.7,79.9,95.3,64.7,79.2,55.7,47.5,0,0,0,,0,0,18.3,15.4,326,1008.9,1.1,9.6,333.3,28.9,10,10,2024-07-02T05:52:10,2024-07-02T20:32:28,0.89,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-03,94.8,69.6,81.6,93.4,69.6,81.1,56,43.1,0,0,0,,0,0,12.8,13.4,329.2,1009.7,21.2,9.3,323.8,28,9,10,2024-07-03T05:52:40,2024-07-03T20:32:18,0.92,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-04,88.7,67.1,77.8,88.1,67.1,77.5,57.6,51.5,0,0,0,,0,0,15,13.8,329.9,1013.8,1.7,9.5,324.5,28,10,10,2024-07-04T05:53:11,2024-07-04T20:32:07,0.96,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-05,88.4,64.2,75.2,86.9,64.2,74.8,57.2,56.4,0,0,0,,0,0,20.8,14.4,328.2,1013.2,1.7,8.2,333.5,28.8,10,10,2024-07-05T05:53:44,2024-07-05T20:31:54,0,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-06,89.5,62.4,74.4,88.8,62.4,74.3,59.1,61.8,0,0,0,,0,0,15,11.4,319,1010.6,9.1,9.1,323.7,28,10,10,2024-07-06T05:54:17,2024-07-06T20:31:40,0.03,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-07,84.5,65,72.3,85.1,65,72.5,61,68.9,0,0,0,,0,0,15,13.9,325.1,1011.5,15.8,8.9,323,27.8,9,10,2024-07-07T05:54:52,2024-07-07T20:31:23,0.06,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-08,80.6,62.7,69.9,81.4,62.7,70,59.2,70.1,0,0,0,,0,0,18.3,12.9,331.1,1010.2,35.1,9,325,28,10,10,2024-07-08T05:55:27,2024-07-08T20:31:05,0.09,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-09,77.7,61,67.8,77.7,61,67.8,58.5,73.3,0,0,0,,0,0,23,15.1,333.3,1011.4,38,9.2,320.6,27.6,10,10,2024-07-09T05:56:04,2024-07-09T20:30:45,0.12,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-10,85.9,64.2,73.4,85.9,64.2,73.4,60,64.9,0,0,0,,0,0,12.8,11.5,333.3,1011.3,41.6,9,319.3,27.7,10,10,2024-07-10T05:56:42,2024-07-10T20:30:23,0.16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-11,94.2,65.5,77.6,93.2,65.5,77.5,60.1,58.5,0,0,0,,0,0,12.8,12.1,327.2,1010.3,4.2,8.7,315.5,27.2,9,10,2024-07-11T05:57:20,2024-07-11T20:29:59,0.19,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-12,87.4,65.5,74.1,87.5,65.5,74.3,60.3,63.8,0,0,0,,0,0,19.7,13.4,323,1010.1,6.4,7.4,312.3,27,9,10,2024-07-12T05:57:59,2024-07-12T20:29:34,0.22,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-13,79.1,62.8,68.9,79.1,62.8,68.9,58.6,70.5,0,0,0,,0,0,17.2,12.6,330.6,1012.5,44,8.7,250.9,21.6,9,10,2024-07-13T05:58:40,2024-07-13T20:29:06,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-14,75.7,61.4,67.6,75.7,61.4,67.6,57.3,70.5,0,0,0,,0,0,13.9,16.1,339.6,1016.2,48.9,9.4,313.9,27.1,9,10,2024-07-14T05:59:21,2024-07-14T20:28:37,0.29,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-15,73.9,61.4,66.5,73.9,61.4,66.5,55.6,68.7,0,0,0,,0,0,25.3,16,335.6,1016.9,38.5,9.5,306.9,26.5,9,10,2024-07-15T06:00:02,2024-07-15T20:28:06,0.32,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-16,76,61.2,66.9,76,61.2,66.9,53.8,63.6,0,0,0,,0,0,26.4,17.2,335,1016.2,35.7,9.8,307.8,26.4,10,10,2024-07-16T06:00:45,2024-07-16T20:27:34,0.35,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-17,77.2,59.8,66.2,77.2,59.8,66.2,54.9,67.7,0,0,0,,0,0,18.3,13.5,331.4,1016.7,38.1,9.9,312.7,26.8,9,10,2024-07-17T06:01:28,2024-07-17T20:27:00,0.38,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-18,83.1,61,69.4,82.5,61,69.4,56.7,65.9,0,0,0,,0,0,13.9,14.4,331.5,1015.7,17.1,9.8,321.1,27.5,10,10,2024-07-18T06:02:12,2024-07-18T20:26:24,0.41,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-19,89.9,61.4,73.8,87.7,61.4,73.3,55.6,56.8,0,0,0,,0,0,20.8,17.3,332.1,1014.8,2.2,9.8,318.6,27.4,9,10,2024-07-19T06:02:56,2024-07-19T20:25:46,0.45,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-20,78.1,63.3,70,78.1,63.3,70,57.5,65.6,0,0,0,,0,0,17.2,16.5,331.9,1013.8,5.1,9.4,309.8,26.8,9,10,2024-07-20T06:03:41,2024-07-20T20:25:06,0.48,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-21,75.2,60,66.8,75.2,60,66.8,56.2,69.6,0,0,0,,0,0,18.3,12.8,334.4,1013.9,13.1,9.7,318.3,27.6,9,10,2024-07-21T06:04:27,2024-07-21T20:24:25,0.5,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-22,88.3,60.7,73.2,88,60.7,73.1,57.1,59.5,0,0,0,,0,0,12.8,11.9,334.4,1010.2,7.5,9.5,312.4,26.9,9,10,2024-07-22T06:05:13,2024-07-22T20:23:43,0.55,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-23,92.2,67.5,77.9,90.8,67.5,77.4,58.3,53.9,0,0,0,,0,0,13.9,13,324.8,1011.1,13.6,9.9,301.4,26.1,9,10,2024-07-23T06:05:59,2024-07-23T20:22:58,0.58,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-24,85.7,70.4,77.3,86.2,70.4,77.3,58.5,53.1,0,0,0,,0,0,19.7,14.4,325.7,1015.6,9.7,9.4,296.7,25.6,9,10,2024-07-24T06:06:46,2024-07-24T20:22:12,0.62,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-25,86.5,66.8,75.1,85,66.8,75.1,58.8,59,0,0,0,,0,0,12.8,12.6,321.3,1016.6,4.2,9.2,310.8,26.8,9,10,2024-07-25T06:07:34,2024-07-25T20:21:25,0.66,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-26,78.7,58.7,68.9,78.7,58.7,68.9,56.6,66,0,0,0,,0,0,19.7,19.4,334.7,1012.9,6.8,9.3,313.3,27.2,9,10,2024-07-26T06:08:22,2024-07-26T20:20:36,0.69,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-27,69.4,59.8,63.1,69.4,59.8,63.1,51.9,67.6,0,0,0,,0,0,25.3,17.3,299.1,1013.6,80.4,9.7,252,21.7,9,10,2024-07-27T06:09:10,2024-07-27T20:19:45,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-28,79.2,60.5,66.8,79.2,60.5,66.8,53.7,64.1,0,0,0,,0,0,21.9,15.3,339.7,1013.3,74,9.9,292.5,25.2,9,10,2024-07-28T06:09:58,2024-07-28T20:18:53,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-29,73.3,61,66.1,73.3,61,66.1,55.2,68.7,0,0,0,,0,0,24.1,17.7,339.2,1015.9,52.4,9.8,299.8,25.9,9,10,2024-07-29T06:10:47,2024-07-29T20:17:59,0.8,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-30,76.4,61.8,68.2,76.4,61.8,68.2,58.3,71.4,0,0,0,,0,0,19.7,18.8,344,1015.4,49,9.9,310.3,26.7,9,10,2024-07-30T06:11:36,2024-07-30T20:17:04,0.83,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-07-31,80,63.2,69.4,80,63.2,69.4,58.6,70.1,0,0,0,,0,0,17.2,13.3,329.9,1013.8,54.1,9.9,307.2,26.5,9,10,2024-07-31T06:12:25,2024-07-31T20:16:08,0.87,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-01,81.7,61.8,68.5,82,61.8,68.5,58.9,73.1,0,0,0,,0,0,13.9,11.6,328.3,1015.9,48.9,9.8,303.4,26.4,9,10,2024-08-01T06:13:15,2024-08-01T20:15:10,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-02,76.8,61.8,68.8,76.8,61.8,68.8,59,72,0,0,0,,0,0,15,9.2,328.9,1017.7,49.5,9.8,202.2,17.4,8,10,2024-08-02T06:14:05,2024-08-02T20:14:10,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-03,86.9,63.8,71.1,85.2,63.8,71.1,58.5,66.5,0,0,0,,0,0,13.9,13.3,330.5,1014.5,14.5,9.9,295,25.4,9,10,2024-08-03T06:14:54,2024-08-03T20:13:10,0.98,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-04,74.3,60.9,65.4,74.3,60.9,65.4,57.2,75.5,0,0,0,,0,0,21.9,13.6,335.8,1013.9,51.2,9.9,275.3,24,9,10,2024-08-04T06:15:44,2024-08-04T20:12:08,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
