name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"bloomington, mn",2023-10-02,88.6,67.4,77.6,87,67.4,77.1,55.6,48,0,0,0,,0,0,28.8,17.3,174.9,1016.4,14.2,9.9,129.2,11.2,6,10,2023-10-02T07:12:11,2023-10-02T18:52:18,0.61,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-03,85.8,67.2,74.8,84.6,67.2,74.6,57.5,56.9,0.061,100,12.5,rain,0,0,38.8,23,180.5,1010.9,52.1,9.6,81.5,7,6,10,2023-10-03T07:13:25,2023-10-03T18:50:26,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-04,70.2,55.4,62.7,70.2,55.4,62.7,53.7,72.9,0.075,100,8.33,rain,0,0,38,19.6,233.5,1009.4,78.8,9.8,35.7,3,2,10,2023-10-04T07:14:39,2023-10-04T18:48:35,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-05,62.9,52.7,57.1,62.9,52.7,57.1,43.9,62.5,0.012,100,8.33,rain,0,0,37.8,20.3,269,1012,49.3,9.9,79.1,6.8,7,10,2023-10-05T07:15:53,2023-10-05T18:46:45,0.71,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-06,55.2,44.2,50,55.2,37.5,46.9,38.3,65.2,0.062,100,20.83,rain,0,0,38.1,20.1,301.5,1016.2,76.6,9.6,70,6.1,7,10,2023-10-06T07:17:08,2023-10-06T18:44:55,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-07,52.2,43.2,48.1,52.2,39.4,45.7,36.7,65.2,0,0,0,,0,0,25.3,14.2,303.6,1022.4,80.6,9.9,106.3,9.2,7,10,2023-10-07T07:18:22,2023-10-07T18:43:05,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-08,59.8,46.5,51.8,59.8,42.8,50.6,35.7,55.5,0,0,0,,0,0,29.8,9.4,49.8,1015.4,77.2,9.8,145.4,12.5,7,10,2023-10-08T07:19:37,2023-10-08T18:41:16,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-09,56,38.8,47.5,56,34,45.2,32.2,57.8,0,0,0,,0,0,23.4,15.4,325.9,1013.4,10.9,9.9,131.2,11.5,7,10,2023-10-09T07:20:53,2023-10-09T18:39:27,0.84,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-10,57.8,38.1,47.2,57.8,34.6,45.5,31.6,56.8,0,0,0,,0,0,20.8,13.1,308.5,1010.2,9.7,9.8,127.8,11,7,10,2023-10-10T07:22:08,2023-10-10T18:37:40,0.87,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP"
"bloomington, mn",2023-10-11,61.8,38.4,49.2,61.8,34.7,48.9,37.5,65.8,0,0,0,,0,0,18.3,11.9,73.9,1009.1,7.4,9.8,124.7,10.8,6,10,2023-10-11T07:23:24,2023-10-11T18:35:52,0.9,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-12,53.7,44.1,49.2,53.7,38.4,45.8,39.9,70.6,0.274,100,25,rain,0,0,35.3,18.3,78.5,1012.1,57.7,9.1,29.5,2.5,2,10,2023-10-12T07:24:40,2023-10-12T18:34:06,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-13,48.8,46.9,48,43,39.5,41.6,44.7,88.4,1.876,100,95.83,rain,0,0,38.4,20.2,67.2,1011.4,100,6.6,7.3,0.7,0,10,2023-10-13T07:25:57,2023-10-13T18:32:20,0.97,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-14,53.7,46.4,49.4,53.7,40.4,46.4,42.9,78.6,0.001,100,4.17,rain,0,0,28.6,16.1,15.7,1021.6,93.9,9.8,46.4,4,2,10,2023-10-14T07:27:14,2023-10-14T18:30:35,0,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-15,55.9,42,48.5,55.9,36.7,45.9,39.8,72.3,0.008,100,12.5,rain,0,0,21.9,14.1,329.9,1024.7,54.3,9.9,86.1,7.5,6,10,2023-10-15T07:28:31,2023-10-15T18:28:50,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-16,60.3,39.5,49.1,60.3,36,48,40.8,74.2,0,0,0,,0,0,12.8,8.1,337.8,1021.6,11.9,9.8,117.4,10.2,6,10,2023-10-16T07:29:48,2023-10-16T18:27:07,0.07,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-17,64.1,40.3,51.9,64.1,39.4,51.6,40,66.6,0,0,0,,0,0,13.9,7.6,183.6,1014.1,22,9.5,116.5,10,6,10,2023-10-17T07:31:06,2023-10-17T18:25:24,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-18,58.5,51,54.1,58.5,51,54.1,43.7,68.6,0.001,100,4.17,rain,0,0,19.5,9.8,162.9,1004.9,56,9.8,64.8,5.6,6,10,2023-10-18T07:32:24,2023-10-18T18:23:43,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-19,60.9,49.2,53.4,60.9,47.2,53.1,47.3,80.5,0.031,100,12.5,rain,0,0,20.8,12.2,312.3,1007.3,87.5,9.2,37.9,3.2,2,10,2023-10-19T07:33:43,2023-10-19T18:22:02,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-20,69.3,43.1,54.9,69.3,43.1,54.7,45.1,71.9,0,0,0,,0,0,17.2,7.5,223.8,1007.2,20.9,9.1,104.2,9,6,10,2023-10-20T07:35:01,2023-10-20T18:20:22,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-21,59.4,48.2,55.2,59.4,46.5,55,41.5,60.2,0,0,0,,0,0,32.9,20.8,317.9,1008.8,37.2,9.9,76.4,6.7,6,10,2023-10-21T07:36:20,2023-10-21T18:18:43,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-22,60,39.9,50.2,60,39.9,49.9,41.8,74.3,0,0,0,,0,0,17.2,8.2,159.3,1017.8,35.4,9.4,57.9,5,4,10,2023-10-22T07:37:40,2023-10-22T18:17:05,0.28,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-23,64.1,48.7,55.2,64.1,44.3,54.4,46.7,73.8,0.014,100,12.5,rain,0,0,19.5,10.8,129.5,1011.5,66.9,9.8,111.3,9.5,6,10,2023-10-23T07:38:59,2023-10-23T18:15:29,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-24,55.3,52.1,53.9,55.3,52.1,53.9,50.5,88.3,1.177,100,58.33,rain,0,0,19.7,12,8.5,1009.9,91.5,7.1,10.7,0.7,1,10,2023-10-24T07:40:19,2023-10-24T18:13:53,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-25,55.5,51.8,53.4,55.5,51.8,53.4,49.6,87.1,0.043,100,8.33,rain,0,0,13.9,10,30.9,1015.5,99.7,8.5,21.1,2,1,10,2023-10-25T07:41:39,2023-10-25T18:12:19,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-26,60.6,53,56.2,60.6,53,56.2,54.4,93.7,0.632,100,50,rain,0,0,11.4,9.5,20.7,1009.7,100,4.6,25.8,2.3,2,10,2023-10-26T07:43:00,2023-10-26T18:10:45,0.42,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-27,53.1,33,40.8,53.1,22.9,33.7,34.6,78.7,0.001,100,4.17,rain,0,0,34.7,21.2,291.1,1017.9,100,9.1,25.4,2.2,1,10,2023-10-27T07:44:20,2023-10-27T18:09:13,0.46,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-28,33.7,29,31.2,27.8,20.4,24.1,21.4,66.9,0,0,0,,0,0,19.8,13.6,295.8,1029.2,91.6,9.5,36.8,3.1,2,10,2023-10-28T07:45:41,2023-10-28T18:07:43,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-29,38.8,27,32,33.2,20.2,26,19.4,60.6,0,0,0,,0,0,26.4,11.5,296.2,1027.1,53.3,9.6,80.7,7.1,6,10,2023-10-29T07:47:02,2023-10-29T18:06:13,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-30,38.8,22.9,31.3,32.4,15.8,23,20,64,0.046,100,8.33,"rain,snow",0,0,35.3,17.2,244.6,1022,54.6,9.1,67,5.7,5,10,2023-10-30T07:48:24,2023-10-30T18:04:45,0.56,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-10-31,37,28,31.7,28.4,16.4,21.5,21.5,66.7,0.035,100,20.83,"rain,snow",1.9,0.7,38.1,23.8,323.4,1023,63.2,8,51.3,4.6,6,10,2023-10-31T07:49:45,2023-10-31T18:03:19,0.59,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-01,37.9,23.1,30.3,37.2,16.8,25,20.3,67.4,0,0,0,,0,0.1,21.9,11.9,195.1,1023.3,46.3,9.9,35.6,3.1,2,10,2023-11-01T07:51:07,2023-11-01T18:01:53,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-02,42.6,26.3,33.6,39.4,21.7,31.1,25.6,72.9,0,0,0,,0,0.1,15,8.5,225.3,1018.7,35.5,9.1,75.7,6.7,5,10,2023-11-02T07:52:29,2023-11-02T18:00:30,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-03,52.2,35.9,43.1,52.2,29.5,40.7,31.7,64.8,0,0,0,,0,0,17.2,9.8,0.6,1015,56.7,9,46.6,4.2,2,10,2023-11-03T07:53:51,2023-11-03T17:59:07,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-04,51.1,27.9,38.9,51.1,24.7,37.4,29.5,70.3,0,0,0,,0,0,10.3,6.1,192.1,1022.7,35.5,7.7,75.8,6.6,5,10,2023-11-04T07:55:13,2023-11-04T17:57:47,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-05,58,38.4,48.8,58,35.7,48.1,38.5,68.4,0,0,0,,0,0,29.2,19.9,164.3,1011.9,50,8.6,40.2,3.6,2,10,2023-11-05T06:56:36,2023-11-05T16:56:28,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-06,56.9,41.3,48.3,56.9,34.7,44.3,40.3,73.8,0.007,100,4.17,rain,0,0,33,19.1,283.8,1005.2,77,9.7,22,1.9,1,10,2023-11-06T06:57:58,2023-11-06T16:55:10,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-07,46,38.9,42.3,42.2,33,36.8,34,72.3,0.007,100,4.17,rain,0,0,32.2,15.7,108.5,1014.1,92.2,9.9,26.6,2.3,1,10,2023-11-07T06:59:20,2023-11-07T16:53:55,0.82,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-08,50.9,39.8,45.6,50.9,33.5,41.6,36.5,70.2,0.004,100,4.17,rain,0,0,36.6,21.2,236,1010.1,70.2,9.8,38.1,3.3,2,10,2023-11-08T07:00:43,2023-11-08T16:52:41,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-09,48.7,33,40.3,42.2,24.8,33,25.1,56.4,0,0,0,,0,0,38.3,22.9,272.3,1016,28.7,9.9,90.9,7.8,5,10,2023-11-09T07:02:05,2023-11-09T16:51:28,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,HPN26,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-10,39.5,35.8,37.5,38.8,28.1,32.2,27.5,66.8,0,0,0,,0,0,21.2,14.7,297.7,1024.3,100,9.9,30.7,2.7,1,10,2023-11-10T07:03:27,2023-11-10T16:50:18,0.91,Overcast,Cloudy skies throughout the day.,cloudy,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-11,47.5,31.9,40,43.5,25.3,34.7,28.7,64.3,0,0,0,,0,0,36.7,16.4,146.3,1025.2,87.9,9.9,27.9,2.5,2,10,2023-11-11T07:04:49,2023-11-11T16:49:09,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-12,59.4,39.3,48.6,59.4,34.6,45.8,31.2,51.9,0,0,0,,0,0,32.2,15.4,221.6,1019,20.6,9.9,84.9,7.4,5,10,2023-11-12T07:06:11,2023-11-12T16:48:03,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-13,56.8,37.9,46.2,56.8,34,43.4,26.7,47.7,0,0,0,,0,0,15,8.9,237,1027.1,13.5,9.9,90.7,7.9,5,10,2023-11-13T07:07:33,2023-11-13T16:46:58,0,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-14,65.8,45.8,57.1,65.8,41.9,56.3,32.7,39.8,0,0,0,,0,0,39.2,23.4,201,1016.8,30.4,9.9,71.6,6.2,5,10,2023-11-14T07:08:54,2023-11-14T16:45:55,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-15,60.3,37.7,48.8,60.3,34.8,47.4,31.9,54.7,0,0,0,,0,0,20.8,10.1,163.1,1018.3,9.2,9.8,87.3,7.6,4,10,2023-11-15T07:10:16,2023-11-15T16:44:54,0.08,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-16,69.1,38,53.7,69.1,30,51.3,38.9,57.9,0,0,0,,0,0,43.5,27.2,242.9,1006.5,34.2,9.9,60.7,5.2,4,10,2023-11-16T07:11:36,2023-11-16T16:43:56,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-17,46,28.1,36.9,40.1,22.4,31.7,21.3,55.7,0,0,0,,0,0,23,13.2,249.6,1016.8,15.3,9.9,79.9,6.8,4,10,2023-11-17T07:12:57,2023-11-17T16:42:59,0.16,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-18,56.3,32,42,56.3,26.9,40.1,28.1,59.3,0,0,0,,0,0,16.1,10,262.2,1015.1,1.3,9.9,76.1,6.5,4,10,2023-11-18T07:14:17,2023-11-18T16:42:05,0.19,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-19,55.4,31.9,43.5,55.4,29.5,41.3,30.4,61.9,0,0,0,,0,0,18.3,12.8,104.7,1016.6,17.5,9.5,71,6,4,10,2023-11-19T07:15:37,2023-11-19T16:41:12,0.23,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-20,45.2,40.1,43.3,43,33.5,39.3,31.4,63.1,0,0,0,,0,0,16.1,10.8,95.8,1021.5,94.7,9.9,29,2.6,2,10,2023-11-20T07:16:56,2023-11-20T16:40:22,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-21,42.8,30.1,38.3,42.8,22.3,33,29.1,69.8,0,0,0,,0,0,30.3,20.9,328.6,1019.4,72.4,9.5,14.8,1.2,1,10,2023-11-21T07:18:14,2023-11-21T16:39:34,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-22,46.8,24.8,36.6,44.4,18.7,31.1,20.2,53.1,0,0,0,,0,0,25.3,14,233.7,1013.4,34.2,9.9,65.6,5.7,5,10,2023-11-22T07:19:32,2023-11-22T16:38:49,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-23,37.9,20.8,28.5,29.1,9.1,18,12.5,51.1,0,0,0,,0,0,26.4,15.2,340.1,1024.2,24.3,9.9,56,4.9,4,10,2023-11-23T07:20:49,2023-11-23T16:38:05,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-24,28.1,14.3,21.5,26.4,4.7,14.6,7.6,55.1,0,0,0,,0,0,20.8,11.8,333.1,1036.5,12.6,9.9,58.1,5.3,4,10,2023-11-24T07:22:05,2023-11-24T16:37:24,0.41,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-25,30.9,22.5,26,23.3,15.8,20.1,14.5,62.8,0.005,100,4.17,snow,0,0,15,9.3,224.8,1025.2,92.8,8.7,35.3,3.2,2,10,2023-11-25T07:23:21,2023-11-25T16:36:46,0.44,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,snow,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-26,34,21.8,26.3,24.2,10,16.1,17,68.9,0.007,100,4.17,"rain,snow",0.8,0.7,43.6,24.5,293.4,1011.9,94.1,8.2,22.5,1.9,2,10,2023-11-26T07:24:35,2023-11-26T16:36:09,0.48,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow,"72657994963,KFCM,KLVN,F1349,KMSP,72658014922,72660304974"
"bloomington, mn",2023-11-27,21.2,12.2,15.9,7.8,-3.1,1.8,3.6,57.7,0,0,0,,0,0.1,26,17.8,309.7,1019.9,56.5,9.9,37.3,3.2,2,10,2023-11-27T07:25:49,2023-11-27T16:35:35,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-28,32.2,7.7,20.1,22.9,-3.3,11.2,10.7,66.8,0,0,0,,0,0.2,26.4,12.5,206.4,1019.8,21.1,9.9,44,3.8,3,10,2023-11-28T07:27:02,2023-11-28T16:35:04,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-29,48.2,26.5,35.4,43.7,19.2,30.2,24.2,65.1,0,0,0,,0,0,18.3,10.3,236,1009.1,7.2,9.9,46.4,3.9,3,10,2023-11-29T07:28:13,2023-11-29T16:34:35,0.58,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-11-30,42.1,27,33.4,35.6,21.1,27.8,23.3,67.1,0,0,0,,0,0,25.3,14.4,322.4,1009.6,10.6,9.9,47.8,4.2,4,10,2023-11-30T07:29:23,2023-11-30T16:34:09,0.61,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-01,36.3,21.2,28.3,31.9,12.5,23.8,16.9,63.3,0,0,0,,0,0,10.3,7,26.8,1016.8,23.5,9.9,35,2.9,2,10,2023-12-01T07:30:33,2023-12-01T16:33:45,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-02,38.2,20.2,29.5,31.7,13,24.3,21.2,71.3,0,0,0,,0,0,16.1,10.2,126.9,1015.6,51.9,9.8,48.8,4.3,3,10,2023-12-02T07:31:41,2023-12-02T16:33:24,0.67,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-03,35.9,31.9,33.9,35.9,26.7,31,29,82.1,0,0,0,,0,0,12.8,5.4,120.9,1010.2,99.7,8.1,12.8,0.9,1,10,2023-12-03T07:32:47,2023-12-03T16:33:05,0.7,Overcast,Cloudy skies throughout the day.,cloudy,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-04,35.8,25.2,31.1,33,17.2,26,26.8,84.1,0.011,100,8.33,"rain,snow",0,0,18,12.1,182.6,1013.3,85.1,5.3,18.2,1.4,1,10,2023-12-04T07:33:52,2023-12-04T16:32:49,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-05,34,23.5,30.4,32.3,17.5,25.4,25.7,82.8,0.025,100,16.67,"rain,snow",0.1,0.2,20.8,13.4,332.9,1021.7,70.8,6.3,19.1,1.7,1,10,2023-12-05T07:34:56,2023-12-05T16:32:35,0.77,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-06,46.5,21.6,35.4,42.4,16,30.6,25.5,68.7,0,0,0,,0,0.1,28.3,14.7,185.7,1016.5,34.6,8.7,29.1,2.5,2,10,2023-12-06T07:35:58,2023-12-06T16:32:24,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-07,51.9,30.9,41,51.9,26.3,38,31.6,69.9,0,0,0,,0,0,18.3,14,122.6,1003.7,10,9.7,46.9,4.1,3,10,2023-12-07T07:36:59,2023-12-07T16:32:16,0.83,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-08,49.2,38.2,42.6,44.1,33.8,37.8,33.7,71.2,0,0,0,,0,0,33.7,17.6,230.9,998.6,52.1,9.7,23,1.9,1,10,2023-12-08T07:37:58,2023-12-08T16:32:10,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-09,38.7,25.7,33.4,35.7,11.6,24.8,27.4,78.6,0.044,100,25,"rain,snow",0.6,0,35.3,23,290.7,1006.7,90.5,6.8,10.6,1,0,10,2023-12-09T07:38:55,2023-12-09T16:32:07,0.9,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-10,25,23.4,24.3,24.5,12,18.3,17.9,76.3,0.007,100,4.17,snow,0.2,0,27.7,16.5,318,1019.8,100,9.6,14,1.1,1,10,2023-12-10T07:39:50,2023-12-10T16:32:07,0.93,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-11,34.6,21.7,26.5,27.5,12.6,19.7,20.2,76.9,0,0,0,,0,0.1,28.9,14.3,231.6,1018.8,74.7,8.7,28.3,2.4,2,10,2023-12-11T07:40:44,2023-12-11T16:32:09,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
